221088.161,9122367.580
220434.043,9122757.860
219894.342,9123140.120
219325.321,9123266.110
218882.179,9123815.840
218577.400,9124340.270
218059.659,9124480.390
217932.527,9125025.290
217612.318,9125451.440
233673.934,9029984.220
234821.826,9029678.540
236125.395,9029783.220
237362.905,9029922.160
238536.626,9029880.740
239236.557,9028844.020
240652.448,9029077.870
241713.686,9028150.600
243403.816,9027933.650
244857.211,9027167.650
246491.611,9027057.420
248393.489,9027037.210
250026.427,9026262.670
251591.461,9025596.000
253378.604,9026067.300
255136.452,9025699.800
256872.642,9026554.700
258529.061,9026000.490
260389.537,9025331.060
262347.054,9024926.520
264126.740,9024563.350
265899.545,9024320.230
267701.084,9024264.460
269330.373,9024155.150
270851.401,9024568.930
272564.700,9024967.570
274237.111,9025526.920
275871.075,9026388.900
276788.958,9025404.830
277940.177,9026329.560
279005.317,9025594.370
280322.612,9025809.070
281727.596,9026095.230
282995.046,9026321.660
284279.001,9026434.680
285410.551,9026789.420
286423.478,9027336.910
286985.316,9026690.790
287583.525,9026226.520
288237.601,9025979.840
288902.440,9026181.650
289300.767,9025727.670
289670.056,9025402.970
289960.800,9025184.300
232212.029,9101246.600
232010.378,9101545.060
231920.704,9101986.690
232175.004,9100941.900
231839.710,9102449.990
231491.924,9102720.950
231494.678,9103339.850
231650.099,9103885.580
231724.648,9104438.440
231773.785,9105010.350
231818.316,9105599.430
231845.508,9106207.820
231842.803,9106834.430
231803.738,9107476.920
231725.770,9108131.460
231611.572,9108795.210
231465.989,9109466.310
231293.567,9110143.440
231089.525,9110825.180
230878.141,9111507.900
230657.434,9112208.760
230416.003,9112909.250
230149.115,9113609.600
229842.208,9114301.490
229486.937,9114977.300
229083.097,9115631.510
228631.809,9116257.830
228131.474,9116848.520
227597.858,9117402.260
227002.726,9117914.990
226386.762,9118366.830
225750.418,9118797.560
225120.405,9119212.810
224488.538,9119632.600
223860.618,9120039.720
223237.832,9120440.380
222618.318,9120828.280
222001.400,9121196.440
221393.927,9121545.200
220817.557,9121777.570
220327.630,9122147.530
219723.298,9122523.570
219113.862,9122713.600
218743.836,9123157.420
218310.308,9123475.500
218181.169,9123956.800
217668.953,9124113.650
217624.519,9124606.490
217486.175,9124978.480
234564.893,9030409.930
235558.649,9030462.680
236750.030,9030777.110
237934.241,9031056.810
239076.716,9031106.370
239876.699,9030121.850
241122.747,9030483.630
241772.451,9029513.580
242704.899,9029343.600
244170.732,9029412.350
245240.836,9028304.830
247117.135,9028355.220
248810.270,9028764.850
250178.987,9027792.130
251736.449,9026964.580
253470.049,9027751.180
255129.300,9027151.490
256650.653,9028296.270
258405.261,9027777.480
260125.926,9027185.890
261879.829,9026635.420
263678.116,9026221.790
265473.623,9025930.920
267098.690,9025610.300
268950.005,9025748.680
270854.419,9026114.250
272612.690,9026563.550
274265.841,9027177.900
275701.025,9028167.990
277215.651,9027633.380
278990.919,9027685.340
279766.945,9026732.810
281122.070,9026851.420
282157.450,9027649.110
283440.391,9027594.720
284676.764,9027716.020
285779.898,9027935.170
286689.414,9028501.770
287337.774,9027806.500
287826.675,9027195.910
288350.477,9026678.620
289114.740,9026776.450
289549.722,9026227.730
289866.513,9025757.310
290072.100,9025405.100
290181.600,9025196.000
231896.112,9101086.330
231623.272,9101280.240
231566.910,9101693.720
231479.135,9102141.710
231946.309,9100742.560
231129.914,9102384.990
231109.731,9102927.030
230977.801,9103371.010
231122.268,9103790.940
231220.094,9104287.090
231258.752,9104815.400
231285.161,9105361.080
231302.573,9105921.590
231298.391,9106498.400
231266.500,9107092.480
231200.167,9107699.230
231100.348,9108316.780
230969.936,9108943.280
230812.376,9109579.300
230631.140,9110228.330
230370.913,9110917.850
230175.906,9111643.320
229939.458,9112314.330
229688.986,9112982.760
229409.246,9113647.600
229088.865,9114302.010
228722.306,9114939.050
228309.040,9115552.540
227849.988,9116134.740
227344.976,9116671.340
226909.705,9117194.640
226330.237,9117557.620
225740.915,9118005.140
225059.666,9118419.140
224426.922,9118897.710
223814.187,9119298.230
223216.427,9119691.870
222622.506,9120076.530
222033.972,9120448.040
221448.027,9120803.390
220864.464,9121133.260
220311.491,9121487.210
219752.281,9121864.810
219166.202,9122156.050
218625.071,9122489.780
218219.205,9122893.190
217828.749,9123195.610
217723.114,9123622.930
217230.026,9123820.140
217213.917,9124319.760
217113.744,9124708.060
235028.170,9031185.720
236074.058,9031373.320
237198.876,9031857.230
238369.183,9032241.550
239538.601,9032373.260
240329.821,9031445.480
241450.995,9031677.450
242095.966,9030699.310
243327.692,9030713.280
244897.620,9030772.340
245937.229,9029546.130
247547.641,9029888.600
249040.293,9030523.570
250398.951,9029438.370
251880.532,9028541.030
253239.136,9029562.300
254910.885,9028871.950
256414.241,9030083.120
258237.242,9029562.130
260040.445,9029030.730
261569.066,9028295.840
263258.715,9027987.850
265131.875,9027572.110
267205.573,9027263.810
269223.953,9027429.520
271113.300,9027785.560
272868.737,9028345.630
274440.107,9028878.840
275707.243,9030263.930
276873.846,9029208.270
278250.186,9028949.270
279897.845,9028962.520
280725.103,9027913.250
281476.852,9029131.680
282773.481,9029001.960
284065.925,9028853.690
285544.461,9028789.690
286658.222,9029608.180
287632.897,9028734.150
288239.473,9028055.940
288673.364,9027394.690
289443.311,9027328.620
289797.376,9026680.140
290103.792,9026137.410
290311.137,9025726.720
290486.780,9025438.310
290384.800,9025221.400
231570.900,9100803.410
231269.204,9101068.210
231192.174,9101458.730
231110.200,9101860.510
231741.904,9100512.400
230755.313,9102112.770
230745.854,9102620.620
230638.907,9103077.460
230571.750,9103614.210
230739.808,9104102.830
230788.375,9104594.190
230803.675,9105099.570
230802.025,9105618.100
230795.883,9106138.830
230774.469,9106689.780
230717.422,9107250.300
230631.165,9107822.020
230515.803,9108404.420
230373.931,9108995.640
230210.520,9109594.720
230032.135,9110198.240
229775.761,9110717.110
229659.474,9111296.610
229429.918,9111916.430
229188.004,9112549.330
228920.952,9113183.480
228619.451,9113811.330
228276.078,9114425.400
227888.077,9115018.920
227453.546,9115586.680
226968.782,9116123.330
226430.587,9116700.460
225791.089,9117163.550
225220.121,9117593.910
224649.885,9117888.020
224186.207,9118306.470
223611.652,9118684.260
223039.732,9119066.690
222474.947,9119444.200
221904.905,9119808.600
221350.352,9120164.960
220787.462,9120513.490
220204.441,9120863.540
219772.788,9121357.610
219161.443,9121624.950
218554.966,9121894.270
218068.820,9122388.480
217571.972,9122766.290
217240.264,9123284.120
216761.796,9123572.580
216791.906,9124078.530
216662.048,9124524.890
235524.749,9032018.560
236410.226,9032399.780
237546.109,9032960.550
238720.472,9033459.770
239848.178,9033608.590
241068.806,9032747.280
242502.071,9031989.290
243982.454,9032071.780
245412.250,9032417.680
246402.053,9031125.350
247821.612,9031471.250
249021.022,9032521.460
250263.377,9031225.660
251677.128,9030444.380
252900.695,9031532.060
254618.779,9030698.830
256448.402,9031770.100
258381.062,9031266.080
260313.722,9030762.070
262188.795,9030074.750
264062.454,9029382.940
266003.582,9029046.930
268000.438,9029004.800
269978.627,9029082.560
271868.154,9029729.780
273757.682,9030377.000
274859.447,9031974.260
276596.893,9031964.430
277750.426,9030708.410
279157.671,9030110.130
280615.793,9030330.540
282061.888,9030477.870
283349.349,9030332.340
284485.905,9029988.350
285336.353,9029557.320
285730.376,9030536.140
286778.475,9030961.140
287467.421,9030316.330
287847.145,9029507.090
288646.644,9028815.850
289074.601,9028048.540
289804.585,9027842.880
290104.750,9027125.390
290371.895,9026532.420
290575.890,9026092.570
290657.555,9025739.240
290756.693,9025522.330
290713.100,9025285.900
290588.000,9025217.500
231330.146,9100307.850
231220.049,9100689.370
230907.242,9100837.620
230846.239,9101214.930
230690.057,9101623.560
230339.546,9101947.420
230415.141,9102358.710
230250.546,9102759.640
230266.733,9103250.660
229998.385,9103583.780
230321.036,9103936.210
230379.713,9104364.990
230389.322,9104826.980
230363.121,9105307.210
230284.581,9105799.880
230323.935,9106333.540
230270.685,9106860.220
230188.388,9107395.290
230082.415,9107940.480
229950.070,9108494.150
229796.122,9109059.110
229621.811,9109632.330
229422.614,9110206.810
229212.362,9110805.410
229001.233,9111403.220
228766.529,9112008.110
228512.176,9112616.410
228230.555,9113222.500
227913.149,9113819.280
227554.704,9114399.670
227152.956,9114956.460
226708.497,9115483.690
226227.613,9115980.580
225714.594,9116434.250
225169.146,9116856.050
224615.390,9117249.150
224052.095,9117643.970
223506.474,9118029.160
222955.362,9118404.960
222402.805,9118772.380
221871.404,9119145.970
221269.964,9119507.330
220734.163,9119906.130
220185.245,9120250.490
219631.058,9120496.860
219520.843,9121053.100
219021.741,9121126.460
218589.063,9121304.670
218117.447,9121408.640
218013.556,9121906.850
217564.571,9122218.550
217102.757,9122389.980
217028.818,9122845.650
216631.434,9123121.180
216179.376,9123409.850
216388.624,9123841.170
216273.182,9124264.010
235546.505,9032992.390
236691.807,9033395.520
237881.194,9034075.090
239041.409,9034826.610
240118.423,9034795.890
241234.457,9034001.780
242876.607,9033343.340
244464.765,9033734.960
245969.919,9034090.600
246973.761,9032754.480
247853.241,9034016.750
249796.348,9034096.860
251156.018,9032583.940
252859.950,9033438.270
254573.930,9032412.850
256480.614,9033638.070
258388.767,9033048.840
260315.734,9032512.610
262239.120,9031897.770
264128.649,9031250.320
266264.071,9030714.110
268450.714,9030824.980
270436.376,9031149.150
272439.853,9031626.680
273413.505,9033287.440
275726.234,9033751.730
277377.528,9033464.140
278429.477,9032390.980
279590.000,9031479.940
281144.125,9031730.480
282599.577,9031899.630
283805.312,9031601.430
284700.160,9031066.470
285940.507,9031727.430
287027.031,9032091.180
287792.590,9031250.100
288333.229,9030329.890
288704.866,9029566.560
289442.278,9029300.100
289537.822,9028578.420
290223.845,9028298.910
290419.512,9027585.320
290676.254,9026976.510
290896.694,9026511.290
290982.735,9026150.190
290940.629,9025900.020
290958.655,9025685.030
291001.237,9025526.010
290860.842,9025387.520
230949.355,9100024.380
231268.615,9099846.870
230939.686,9100459.990
230527.051,9100586.440
230560.170,9100917.840
230409.878,9101224.080
230214.140,9101547.870
229910.460,9101850.240
230014.074,9102268.760
229810.278,9102595.010
229902.998,9103069.950
229551.914,9103279.580
229622.788,9103658.940
229766.645,9104042.880
230070.355,9104057.970
230062.346,9104459.690
230026.615,9104900.990
229934.138,9105332.410
229735.700,9105681.890
229885.343,9106080.610
229873.228,9106532.260
229795.663,9107013.480
229681.922,9107526.090
229550.943,9108029.820
229409.054,9108557.970
229244.225,9109094.640
229059.919,9109638.430
228861.632,9110195.060
228648.839,9110761.170
228427.679,9111334.520
228188.719,9111913.320
227930.088,9112494.960
227644.070,9113073.500
227323.647,9113642.250
226963.962,9114193.860
226563.044,9114721.270
226122.078,9115221.260
225646.392,9115684.660
225143.476,9116116.030
224620.055,9116517.430
224087.755,9116906.550
223550.180,9117282.680
223021.279,9117656.760
222489.063,9118027.770
221913.563,9118383.070
221449.988,9118847.140
220990.512,9118989.260
220613.877,9119357.400
220121.719,9119686.630
219603.177,9119913.490
219091.059,9120035.720
219095.767,9120601.970
218598.695,9120708.270
218134.792,9120857.840
217672.103,9121134.690
217621.741,9121668.450
217157.763,9121877.590
216692.983,9122134.290
216619.933,9122628.860
216159.763,9122899.660
215677.558,9123029.250
215741.606,9123506.140
215901.243,9123953.180
235920.967,9033896.190
237047.678,9034401.200
238075.922,9035209.140
238946.472,9036225.250
239987.656,9036077.690
241033.268,9035408.750
242366.994,9034761.080
243661.627,9035082.760
245068.628,9035495.960
246832.180,9035484.990
248626.962,9035345.010
250188.008,9036282.990
251295.910,9034621.130
253082.421,9035271.730
254708.743,9034455.480
256270.788,9035632.070
258177.547,9034903.530
260098.822,9034368.370
262008.614,9033781.880
263907.071,9033206.540
265596.271,9032531.390
267392.594,9032597.910
269339.656,9032765.820
271317.410,9033164.220
272275.507,9035185.240
274246.357,9034894.130
276001.938,9035729.910
277501.038,9035094.960
278922.138,9034054.990
280098.563,9032998.140
281521.885,9033137.750
282869.114,9033398.910
283928.410,9032780.900
284982.826,9032273.490
286155.039,9032848.070
287197.448,9033126.620
288088.426,9032272.140
288768.357,9031157.010
289188.359,9030134.960
290011.048,9029824.510
290136.795,9029004.410
290781.256,9028647.850
290757.717,9027998.370
290979.019,9027464.030
291216.018,9026984.900
291343.702,9026591.870
291292.484,9026269.350
291272.874,9025959.770
291223.767,9025724.370
291175.061,9025555.540
230674.631,9100301.400
230958.907,9099605.180
231299.362,9099384.780
231694.568,9099793.670
230359.645,9100242.170
230109.269,9100489.900
230181.304,9100832.210
229990.606,9101133.250
229803.008,9101438.020
229509.377,9101709.590
229563.535,9102134.540
229442.117,9102489.620
229544.205,9102861.150
229253.719,9102997.010
229104.249,9103227.610
229283.954,9103534.900
229403.519,9103898.660
229454.615,9104263.260
229747.942,9104500.910
229676.547,9104909.160
229531.840,9105283.430
229322.615,9105620.490
229437.115,9105988.470
229512.917,9106349.810
229457.092,9106744.760
229397.444,9107169.910
229171.811,9107597.210
229041.446,9108106.540
228882.145,9108607.090
228709.776,9109117.800
228520.080,9109635.150
228317.963,9110164.850
228103.107,9110703.220
227875.992,9111249.650
227634.146,9111802.010
227372.443,9112356.390
227084.297,9112907.360
226763.215,9113448.250
226404.709,9113971.900
226007.359,9114471.370
225572.867,9114941.610
225106.741,9115381.030
224617.235,9115792.550
224113.206,9116182.250
223601.421,9116556.960
223080.145,9116915.160
222581.484,9117276.030
222086.012,9117637.640
221603.004,9117940.970
221174.989,9118398.310
220582.726,9118746.200
220090.991,9119111.360
219588.390,9119342.300
219089.610,9119465.810
218598.714,9119587.940
218601.621,9120147.060
218128.860,9120303.930
217676.632,9120598.040
217237.477,9120842.700
217217.483,9121361.560
216763.264,9121645.000
216329.690,9121954.840
216238.939,9122421.990
215764.686,9122552.930
236356.358,9034773.930
237241.828,9035446.440
237972.030,9036368.400
238652.786,9037463.520
239867.180,9037477.580
241161.198,9037000.560
241812.401,9035837.510
242736.805,9036533.980
244217.415,9036880.250
245939.752,9036968.540
247915.956,9036828.510
249127.798,9037974.570
250938.745,9038378.530
252060.784,9036746.610
254397.794,9036703.380
256571.411,9037516.290
258094.799,9036604.370
259896.734,9036255.200
261781.382,9035658.150
263698.394,9035079.420
265804.453,9034447.310
267933.158,9034389.260
270034.398,9034647.190
270583.903,9036456.930
272532.034,9037301.870
274240.106,9036689.250
276080.000,9037721.790
277659.188,9036918.390
279152.570,9035711.040
280544.669,9034663.810
281927.915,9034393.300
283093.399,9034792.420
284159.093,9034057.210
285190.636,9033462.780
286316.770,9033971.200
287312.717,9034205.530
288133.938,9033374.190
288972.550,9032930.440
289040.091,9032063.570
289655.907,9031521.260
289632.879,9030690.400
290327.980,9030411.060
290817.682,9029961.410
290613.617,9029351.350
291157.399,9029263.360
291303.588,9028661.810
291252.016,9028061.900
291453.725,9027515.580
291659.587,9027155.040
291667.697,9026784.450
291635.827,9026407.270
291570.471,9026072.060
291467.376,9025767.730
291353.529,9025496.760
231791.549,9099261.490
231455.522,9099020.310
232044.000,9099422.000
232117.491,9099699.750
229985.398,9100098.280
229770.358,9100375.630
229747.253,9100730.290
229576.131,9101036.340
229432.475,9101321.720
229136.375,9101504.460
229152.196,9101924.850
229135.026,9102301.680
229186.796,9102695.620
228893.690,9102923.700
228713.625,9103175.620
228917.269,9103444.800
229069.205,9103748.130
229150.786,9104080.140
229163.536,9104420.730
229419.680,9104639.740
229317.256,9104998.520
229150.608,9105328.970
228929.911,9105621.170
229057.854,9105916.910
229120.922,9106280.980
229159.351,9106643.490
229129.391,9107075.210
228787.766,9107312.160
228682.459,9107754.830
228531.961,9108225.700
228349.242,9108729.460
228156.057,9109204.780
227965.844,9109705.340
227756.461,9110213.340
227535.590,9110729.730
227302.568,9111253.880
227054.215,9111782.710
226785.334,9112312.180
226489.911,9112836.520
226161.677,9113349.130
225796.866,9113842.530
225396.080,9114310.760
224962.375,9114750.400
224502.508,9115162.470
224024.888,9115551.630
223536.053,9115925.360
223038.679,9116280.550
222472.389,9116605.620
222029.560,9116961.130
221594.570,9117396.540
221103.320,9117830.600
220615.874,9118175.260
220099.785,9118524.570
219604.232,9118768.240
219111.891,9118904.570
218622.976,9119041.190
218116.986,9119162.370
218124.940,9119753.670
217661.520,9120066.170
217219.635,9120324.050
216800.948,9120647.740
216810.873,9121149.940
216377.562,9121492.830
215982.825,9121755.540
215944.160,9122099.340
236504.424,9035728.080
237033.270,9036477.880
237584.079,9037453.300
238124.308,9038600.650
239452.696,9038807.260
240974.637,9038722.280
242128.652,9037989.170
243402.057,9038324.110
245041.933,9038446.770
246951.652,9038396.560
248123.522,9039701.020
249895.814,9040081.910
251934.364,9040073.900
253046.433,9038395.770
255049.078,9038706.330
257081.342,9039152.550
258899.035,9038283.290
261006.230,9037687.720
262923.016,9037147.710
264806.578,9036585.610
266850.785,9036284.400
268728.370,9036029.280
268664.584,9037963.410
270864.836,9038194.340
272411.034,9039320.550
274279.859,9038684.590
276080.000,9039719.090
277773.667,9038897.400
279218.565,9037378.610
280631.918,9036363.360
281894.264,9035740.370
283176.357,9036140.750
284309.969,9035339.600
285350.809,9034661.900
286436.011,9035108.680
287459.579,9035317.550
288230.594,9034366.570
289042.223,9033838.470
289841.026,9033245.860
289843.181,9032409.100
290447.959,9031862.140
