x,y
296351.513,9031140.93
296458.499,9030809.2
296316.128,9030520.85
296008.092,9030497.69
295890.515,9030172.02
295838.727,9029893.38
295834.661,9029646.68
295832.812,9029428.06
295808.209,9029240.78
295725.832,9029070.32
295554.412,9029000.56
295402.159,9028870.1
295250.771,9028728.45
295330.321,9028569.35
295179.698,9028450.05
295032.146,9028329.8
223004.911,9104677.3
222994.951,9104489.26
223053.813,9104898.5
223154.488,9105124.9
223431.756,9105086.2
224929.593,9104592.7
224873.969,9104478.27
225264.987,9104540.41
225165.912,9104530.49
225059.05,9104612.29
222981.36,9105362.24
222938.764,9105614.46
222664.805,9105539.17
222389.776,9105746.27
222077.285,9105714.87
221793.413,9105969.65
221702.038,9106282.46
221364.727,9106308.66
221247.905,9106613.57
221117.669,9106927.19
220989.876,9107247.72
220853.821,9107576.54
220684.124,9107921.99
220472.536,9108296.16
220270.888,9108704.33
220083.249,9109101.16
219902.69,9109407.21
219798.251,9109670.02
219969.427,9109868.77
220083.747,9110038.61
220139.266,9110184.46
220195.895,9110304.25
220264.72,9110415.48
220293.056,9110512.96
220320.793,9110600.94
220367.926,9110646.53
220395.904,9110714.99
220381.081,9110775.19
220361.511,9110827.59
220310.643,9110868.58
220246.81,9110892.2
220177.775,9110906.77
220106.06,9110912.94
220033.645,9110903.02
219968.113,9110870.43
219923.683,9110812.82
219858.028,9110793.97
219866.346,9110702
219817.114,9110627.3
219794.732,9110494.39
219780.454,9110322.43
219621.189,9110210.57
219410.491,9110245.35
219374.284,9109994.27
219046.992,9109976.09
218707.218,9109992.52
218353.677,9110005.7
217950.73,9109929.74
217523.38,9109946.31
217092.758,9109722.81
216668.168,9109905.36
224506.862,9045339.19
224225.532,9044784.81
224008.532,9045943.11
223474.324,9046560.06
222830.669,9047151.61
223035.987,9047823.86
222258.371,9048505.73
221513.322,9049195.42
222194.916,9050015.92
221610.01,9050783.95
221087.755,9051535.95
220616.72,9052401.53
221190.874,9053543.58
220767.102,9054647.45
220616.333,9055821.12
221392.559,9056772.53
221389.462,9058044.28
221463.057,9059193.44
222610.528,9059723.66
222901.127,9061041.84
223568.368,9062270.62
224074.142,9063298.72
224956.574,9064061.64
225912.255,9065034.85
227084.341,9065743.24
228244.43,9066258.01
229264.711,9066695.34
229623.885,9067692.12
230707.116,9067780.72
231692.481,9067939.12
232608.711,9067679.09
233607.449,9067557.13
234501.688,9067224.82
235062.189,9067641.02
235463.863,9068387.57
236329.267,9068176.82
237203.065,9067914.94
237933.382,9068578.29
238833.973,9068507.75
239759.187,9068535.48
240694.755,9068647.9
241271.929,9067985.63
242274.411,9068158.87
243285.286,9068335.7
244295.403,9068500.11
245299.714,9068633.06
246159.69,9068862.51
247084.262,9068819.13
248088.878,9068908.1
249157.465,9069057.18
250192.568,9068963.04
251167.737,9068813.99
252159.545,9068608.29
253097.125,9068320
253756.56,9067297.94
254887.001,9066945.04
255907.788,9066632.74
256870.139,9066135.82
257708.888,9065654.62
258467.254,9065891.23
259322.28,9065446.98
259893.659,9065969.87
260745.909,9065587.69
261658.889,9065354.27
262259.131,9064399.81
263247.119,9064273.67
264156.648,9063780.75
265150.305,9063433.47
266047.222,9063957.62
266917.829,9063638.3
267772.415,9063275.09
268618.413,9062871.87
269508.276,9062449.47
270350.466,9061912.64
271137.121,9061608.13
271753.254,9061096.59
272627.81,9061351.35
273325.541,9061713.62
273848.81,9061134.67
274314.562,9060510.08
274922.125,9060017.95
275443,9059736
275768,9059625
276341.418,9059272.55
276920.076,9058908.05
277250.849,9058358.25
277934.398,9058035.52
278412.442,9057537.34
278952.734,9057030.87
279449.827,9056512.57
279729.826,9056099.7
290262.825,9045549.35
290384.383,9045418.15
290532.271,9045302.52
290642.697,9045160.58
290716.902,9044990.52
290798.772,9044814.77
290846.2,9044614.8
290720.694,9044538.11
290819.3,9044460.3
290914,9044333.5
291015.7,9044231.8
291154.627,9044103.78
291277.463,9043955.49
291463.704,9043838.59
291421.565,9043651.33
291662.597,9043555.92
291909.703,9043489.53
291964.067,9043243.5
292222.973,9043150.78
292479.59,9043074.84
292673.771,9042889.72
292889.069,9042730.87
293095.954,9042555.8
293292.019,9042367.29
293283.807,9042053.77
293516.478,9041846.72
293781.621,9041654.73
293790.847,9041295.9
294086.38,9041088.15
294339.243,9040839.17
294373.489,9040450.22
294351.558,9040052.86
294594.247,9039740.84
294836.788,9039401.48
295071.771,9039091.57
295294.651,9038765.47
295504.779,9038448.32
295343.106,9038121.1
295589.558,9037788.15
295817.746,9037466.84
295613.39,9037158.59
295840.921,9036813.18
296036.093,9036459.9
296159.365,9036074.5
296264.359,9035706.86
296097.858,9035353.31
296302.079,9035024.24
296161.983,9034674.81
296013.983,9034380.66
295983.847,9034091.34
295994.759,9033800.36
296029.54,9033501.14
296088.932,9033213.95
296154.131,9032925.07
295979.422,9032659.39
296023.087,9032348.82
296106.863,9032055.43
296265.429,9031804.98
296495.543,9031623.13
296558.987,9031334.9
296667.688,9031040.43
296786.995,9030735.24
296645.77,9030480.43
296538.746,9030208.43
296218.364,9030205.3
296150.506,9029936.15
296117.808,9029691.95
296082.692,9029470.67
296042.495,9029266.37
295904.191,9029106.31
295817.851,9028964.63
295673.76,9028912.87
295559.837,9028853.7
295478.893,9028681.7
222767.774,9104578.3
222794.721,9104829.38
222812.651,9104332.67
222874.526,9105095.27
224969.509,9104506.54
225066.4,9104529.38
222667.037,9105284.15
222346.443,9105449.32
222019.079,9105434.16
221764.899,9105660.64
221455.236,9105738.66
221439.726,9106016.53
221108.87,9106047.05
221028.929,9106341.6
220904.927,9106648.97
220768.671,9106965.08
220634.811,9107286.62
220497.042,9107614.25
220336.212,9107962.3
220153.805,9108359.95
219960.442,9108768.88
219743.753,9109116.67
219532.4,9109416.03
219547.512,9109735.59
219694.357,9109952.82
219851.228,9110101.84
219951.817,9110221.44
220045.783,9110313
220150.642,9110393.23
220205.915,9110473.36
220216.132,9110537.95
220268.801,9110572.7
220282.947,9110633.54
220331.232,9110678.22
220350.765,9110733.35
220344.477,9110785.4
220309.297,9110819.47
220259.185,9110836.91
220202.439,9110849.32
220144.215,9110859.51
220084.291,9110862.81
220026.574,9110848.78
219979.456,9110818.97
219962.04,9110769.35
219915.033,9110742.6
219943.4,9110676.9
219907.401,9110622.64
219881.584,9110549.68
219935.663,9110468.95
219905.675,9110376.66
219261.954,9109659.25
218927.061,9109636.64
218579.635,9109641.18
218214.898,9109636.54
217795.954,9109543.45
217427.739,9109552.71
217116.287,9109294.49
216713.108,9109471.95
223575.435,9045206.41
223188.714,9045883.97
222715.546,9046464.01
222013.446,9047091.28
222125.602,9047775.39
221367.128,9048326.05
220576.63,9048726.78
220458.87,9049539.78
221246.911,9049984.4
220571.857,9050506.32
220094.814,9051210.36
219591.855,9052091.82
220119.187,9053374.8
219737.292,9054345.14
219681.092,9055264.59
219548.788,9056238.59
220348.731,9056788.78
220428.695,9057738.57
220420.093,9058812.39
220560.38,9059848.17
221663.624,9060318.83
221810.204,9061347.69
222361.51,9062255.3
222913.011,9063391.51
223746.857,9064378.94
224571.823,9065208.82
225287.157,9066013.82
226224.929,9066464.39
227320.649,9067082.73
228503.674,9067444.46
229017.322,9068551.04
230043.08,9068688.76
231106.588,9068705.28
232203.394,9068701.63
233065.698,9068352.31
233675.953,9068607.31
234218.307,9067936.21
234507.145,9068523.07
234766.144,9069162.88
235532.42,9069180.56
236252.192,9068961.59
237084.007,9068748.74
237480.133,9069377.91
238289.063,9069255.21
239125.431,9069210.52
239971.284,9069272.35
240806.47,9069408.49
241690.741,9068896.53
242697.445,9069046.94
243629.405,9069219.9
244562.372,9069360.64
245479.954,9069510.72
246425.092,9069613.09
247346.762,9069656.29
248260.212,9069716.42
249038.562,9069892.31
249911.161,9069848.16
250836.511,9069661.79
251740.713,9069513.06
252624.759,9069311.5
253496.959,9069062.38
253968.588,9068202.71
254826.038,9067857.57
255873.383,9067644.51
256795.226,9067133.47
257638.553,9066578.68
258373.879,9066955.18
259109.857,9066467.76
259652.672,9066903.78
260343.423,9066462.84
261142.181,9066225.04
261966.447,9066068.62
262629.856,9065209.52
263547.328,9064980.6
264297.039,9064582.19
265160.895,9064261.76
265946.528,9064767.71
266748.666,9064493.79
267533.403,9064186.8
268316.24,9063842.13
269137.201,9063489.77
269888.65,9063122.91
270499.675,9062668.79
271255.593,9062305.84
271985.201,9061868.23
272738.597,9062210.26
290910,9044500.6
290928.5,9044435.1
291034.3,9044411.5
291197.311,9044282.96
291293.259,9044146.23
291453.361,9044038.05
291626.806,9043950.25
291670.445,9043751.23
291887.7,9043690.32
292118.886,9043643.49
292144.398,9043418.5
292364.976,9043321.95
292590.56,9043248.32
292757.398,9043087.32
292946.724,9042950.04
293132.875,9042802.57
293309.513,9042642.23
293484.172,9042473.88
293493.446,9042180.37
293701.734,9041999.51
293927.873,9041870.78
294105.636,9041674.03
294028.385,9041439.5
294268.024,9041305.33
294438.998,9041105.67
294655.85,9040907.18
294583.591,9040663.02
294758.244,9040432.53
294634.183,9040152.45
294870.515,9039936.46
295029.034,9039661.16
295241.3,9039379.01
295440.74,9039088
295636.196,9038792.16
295835.665,9038501.31
295728.893,9038137.26
295956.031,9037833.73
296171.223,9037527.37
296043.037,9037143.49
296237.09,9036808.32
296417.768,9036439.39
296508.73,9036044.88
296605.892,9035716.08
296497.659,9035372.8
296613.11,9034982.52
296471.368,9034658.9
296327.174,9034304.41
296290.578,9033957.68
296304.246,9033663.58
296337.616,9033401.19
296357.843,9033133.27
296372.495,9032852.14
296206.468,9032627.78
296244.465,9032348.34
296324.638,9032092.38
296489.211,9031883.78
296714.791,9031756.9
296761.422,9031519.72
296856.864,9031262.83
296976.192,9030976.36
297092.001,9030664.22
296962.277,9030427
296854.423,9030183.62
296764.392,9029935.94
296460.325,9029949.45
296403.226,9029711.3
296338.312,9029495.03
296275.483,9029302.64
296222.928,9029132.77
296059.486,9029092.76
295944.571,9028967.66
222532.51,9104453.38
222542.66,9104721.68
222607.173,9104997.57
222601.943,9104217.72
222418.403,9105175.51
222150.815,9105172.51
221860.438,9105165.48
221731.127,9105402.66
221458.231,9105463.91
221155.249,9105491.99
221136.123,9105765.73
220818.458,9105798.72
220781.406,9106082.3
220694.065,9106379.23
220562.981,9106689.09
220420.548,9107006.23
220281.301,9107326.31
220157.897,9107653.39
220022.03,9108025.77
219842.228,9108426.35
219632.441,9108774.95
219399.039,9109065.79
219159.466,9109324.13
220035.561,9110411.02
220114.524,9110465.7
220147.249,9110522.82
220176.82,9110577.5
220230.387,9110601.02
220227.759,9110647.53
220269.773,9110675.07
220300.332,9110715.46
220325.702,9110759.58
220313.342,9110782.57
220262.848,9110788.56
220212.962,9110798.61
220162.771,9110806.88
220113.311,9110818.54
220063.026,9110818.65
220018.011,9110796.88
219998.257,9110752.01
219962.5,9110717
220000.1,9110674.4
219973.527,9110620.69
219959.813,9110548.8
220027.152,9110491.3
218801.806,9109290.27
218451.346,9109286.72
218101.009,9109278.92
217778.42,9109151.28
217493.485,9109201.15
217309.841,9108906.14
217050.897,9108951.89
216784.322,9108997.26
221945.563,9046501.79
221294.954,9046766.35
221304.188,9047532.07
220600.574,9047896.7
219839.4,9048197.1
219700.771,9048973.26
219663.649,9050021.27
219235.809,9050917.39
218758.179,9051622.42
218480.768,9052401.12
219115.108,9052931.38
218923.656,9053771.15
218663.585,9054689.68
218590.521,9055597.33
218637.851,9056535.54
219510.387,9057259.78
219526.806,9058279.02
219484.892,9059387.44
219826.602,9060394.69
220785.12,9060919.93
221090.785,9062035.12
221677.772,9063061.34
222061.913,9063994.7
222739.53,9064708.15
223451.084,9065542.15
224249.653,9066302.3
225170.963,9067081.9
226241.84,9067571.63
227097.404,9068106.36
228010.109,9068285.89
228408.712,9069318.11
229428.762,9069522.33
230508.107,9069487.34
231499.175,9069427.98
232266.948,9069655.16
232957.867,9069170.54
233857.743,9069379.72
234431.859,9069904.61
235212.715,9069812.12
235967.206,9069730.97
236697.013,9069555.14
236990.736,9070158.64
237751.935,9070022.69
238515.068,9069897.15
239285.051,9069877.2
240059.785,9069982.61
240829.246,9070156.7
241519.561,9069669.34
242315.364,9069729.17
243223.632,9069959.93
244146.024,9070061.54
245009.945,9070190.15
245869.357,9070302.64
246718.29,9070372.32
247575.261,9070409.53
248403.006,9070482.49
249234.225,9070529.33
249990.257,9070638.47
250721.694,9070413.25
251547.843,9070287.92
252355.442,9070141.81
253158.668,9069919.76
253969.24,9069676.93
254402.838,9068812.56
255291.196,9068562.57
256179.113,9068497.84
256899.764,9068010.47
257630.623,9067502.85
258356.067,9067801.45
259032.524,9067385.17
259660.762,9067809.17
260018.985,9067315.3
260666.674,9066955.22
261446.822,9066923.39
262204.266,9066773.61
262799.216,9066024.95
263543.246,9065673.46
264357.711,9065362.72
265141.719,9065049.94
265840.964,9065542.83
266576.186,9065300.02
267290.866,9065055.24
267981.304,9064761.11
268696.317,9064468.03
269394.945,9064133.99
270070.889,9063753.62
270703.541,9063318.4
271424.301,9063017.55
272106.602,9062641.23
291813.489,9043889.43
292001.901,9043847.9
292187.475,9043812.65
292356.236,9043732.06
292320.501,9043545.99
292507.971,9043454.26
292682.571,9043393.15
292823.51,9043266.07
293008.923,9043143.82
293175.467,9043000.19
293337.087,9042865.82
293493,9042724.63
293648.66,9042575.36
293667.149,9042307.83
293870.01,9042156.04
294066.052,9042008.74
294217.208,9041853.97
294410.46,9041717.69
294330.479,9041521.57
294541.444,9041346.98
294727.375,9041159.26
294918.265,9040967.64
294873.938,9040694.9
295076.219,9040481.24
294982.017,9040202.32
295184.102,9039944.03
295370.233,9039676.98
295585.685,9039401.66
295762.046,9039101.53
295941.671,9038830.24
296126.352,9038568.16
296042.759,9038215.17
296275.4,9037927.49
296464.221,9037613.32
296400.158,9037206.34
296562.472,9036851.55
296725.573,9036574.89
296772.645,9036256.81
296858.249,9035920.09
296899.42,9035556.45
296797,9035241.71
296944.802,9034998.9
296794.084,9034710.7
296667.414,9034406.2
296579.605,9034101.47
296546.065,9033801.85
296616.412,9033526.04
296596.496,9033278.78
296566.997,9033028.5
296549.585,9032785.36
296412.102,9032567
296447.682,9032307.98
296522.497,9032100.38
296698.023,9031973.34
296915.986,9031899.02
296967.224,9031698.97
297038.82,9031478.56
297145.559,9031225.55
297264.431,9030938.51
297380.523,9030668.22
297275.304,9030393.66
297168.566,9030156.02
297064.177,9029910.49
296968.903,9029676.88
296687.424,9029703.08
296595.573,9029492.02
296505.081,9029304.51
296418.368,9029145.62
296284.334,9028990.06
296103.132,9028952.35
222357.135,9104205.83
222280.895,9104407.08
222264.741,9104651.68
222331.253,9104920.29
222051.302,9104908.28
221758.553,9104925.85
221555.252,9105186.33
221258.232,9105222.21
220930.622,9105240.11
220849.51,9105524.14
220543.014,9105561.13
220502.043,9105837.06
220455.766,9106122.05
220360.057,9106421
220221.697,9106731.65
220071.999,9107047.77
219920.869,9107365.33
219844.957,9107697.25
219718.191,9108090.05
219508.803,9108432.96
219276.477,9108721.3
219031.965,9108981.9
220076.268,9110530.29
220118.503,9110569.18
220134.117,9110607.96
220180.43,9110629.01
219997.3,9110709.5
220015.8,9110720.9
220025.7,9110700.3
220053.314,9110657.35
220029.628,9110620.38
220015.876,9110566.93
218674.114,9108942.69
218329.849,9108929.99
218001.188,9108918.61
217626.166,9108817.65
217351.216,9108563.08
217102.795,9108667.17
216871.521,9108766.88
221375.221,9045997.21
220772.872,9046188.27
220585.608,9047014.41
220019.827,9047459.34
219360.468,9047593.13
218989.425,9048389.76
218970.288,9049380.29
218678.751,9050243.69
218259.536,9051048.29
217846.273,9051869.41
217504.904,9052665.89
218120.141,9053249.32
217860.433,9054115.98
217639.15,9055062.8
217761.845,9055999.88
217905.961,9056907.09
218699.905,9057494.04
218723.634,9058448.97
218573.093,9059401.38
218940.465,9060546.93
219916.548,9061394.39
220197.409,9062373.22
220681.489,9063161.53
221143.625,9064068.41
221717.28,9064947.35
222369.569,9065749.96
223087.516,9066506.66
223885.236,9067197.49
224610.958,9067929.68
225582.725,9068271.78
226501.798,9068734.06
227461.975,9069086.91
227787.668,9070062.58
228679.689,9070208.68
229387.385,9070396.88
230103.627,9070221.91
230961.538,9070119.29
231674.919,9070254.7
232449.549,9070397.88
233082.728,9069901.02
233721.726,9070226.69
234249.452,9070625.27
234999.517,9070426.68
235758,9070508
236230.1,9070390.1
241603.198,9070331.25
242378.737,9070492.52
243158.799,9070641.87
243943.408,9070772.03
244730.925,9070882.02
245517.182,9070976.49
246278.378,9071091.12
247069.107,9071088.91
247858.854,9071147.23
248645.131,9071181.12
249434.175,9071167.04
249946.008,9071184.04
250728.467,9071121.31
251507.615,9070993.33
252287.363,9070901.64
252955.574,9070706.8
253714.93,9070489.82
254469.352,9070271.41
254785.729,9069450.93
255583.34,9069256.03
256324.058,9069166.26
257092.298,9068850.01
257720.607,9068340.8
258381.836,9068506.83
259036.43,9068175.3
262951.288,9066568.53
263694.934,9066410.57
264395.048,9066089.88
265117.157,9065803.59
292503.034,9043631.76
292670.045,9043569.2
292809.263,9043485.53
292962.571,9043376.82
293113.255,9043269.01
293255.964,9043155.15
293382.33,9043039.65
293517.553,9042941.83
293659.51,9042812.83
293791.66,9042675.77
293813.366,9042430.1
293993.297,9042325.75
294128.506,9042163.38
294302.643,9042026.42
294469.574,9041898.24
294648.738,9041778.18
294601.435,9041574.03
294779.789,9041411.06
294947.265,9041237.48
295118.4,9041061.23
295114.371,9040779.77
295311.731,9040584.14
295288.701,9040247.4
295466.334,9039980.7
295636.812,9039741.13
295816.638,9039547.55
295926.294,9039313.73
296082.663,9039069.91
296246.405,9038827.93
296419.639,9038593.09
296308.077,9038313.18
296503.097,9038110.19
296626.841,9037861.5
296799.303,9037610.38
296660.598,9037379.09
296768.559,9037101.33
296912.968,9036812.67
297017.716,9036496.49
297087.984,9036180.88
297151.977,9035858.06
297243.055,9035565.02
297107.613,9035286.1
297274.683,9035064.74
297124.04,9034798.1
296996.143,9034521.51
296885.347,9034242.52
296802.687,9033961.68
296774.186,9033706.77
296941.731,9033539.32
296865.487,9033345.5
296797.106,9033128.38
296742.888,9032908.91
296731.828,9032721.09
296586.587,9032599.95
296590.01,9032415.89
296662.947,9032198.81
296859.542,9032084.88
297066.469,9032070.56
297147.824,9031886.75
297220.647,9031686.42
297303.635,9031451.65
297419.435,9031190.63
297548.288,9030949.53
297642.297,9030698.46
297558.071,9030416.59
297476.782,9030150.8
297358.718,9029904.87
297248.536,9029654.03
297112.508,9029439.07
296852.819,9029468.92
296732.672,9029283.49
296628.067,9029117.2
296437.343,9029000.41
222110.903,9104211.75
222046.925,9104442.58
221962.075,9104673.37
221687.537,9104693.07
221448.27,9104936.29
221139.28,9104991.06
220871.659,9104982.51
220623.353,9105040.05
220609.351,9105292.54
220309.847,9105330.21
220237.029,9105602.31
220186.628,9105879.77
220130.838,9106165.34
220026.495,9106463.76
219880.586,9106772.57
219714.312,9107091.09
219536.742,9107437.37
219567.204,9107792.97
219382.93,9108097.03
219153.191,9108379.14
218907.205,9108638.14
220065.401,9110581.28
220086.28,9110619.34
218555.147,9108596.5
218199.831,9108556.75
217882.02,9108622.45
217601.865,9108448.29
217322.869,9108250.49
217100.884,9108384.93
216887.04,9108529.63
220996.445,9045380.76
220346.999,9045524.14
220118.129,9046284.31
219772.954,9046860
219038.142,9046875.21
218605.954,9047603.62
218081.843,9048230.13
218348.821,9048954.63
218062.569,9049700
217715.794,9050482.91
217336.014,9051281.17
216875.711,9052095.51
216625.092,9052964.11
217225.586,9053493.66
217005.669,9054321.88
216787.281,9055069.91
216913.928,9055894.48
217206.543,9056676.11
217231.658,9057497.15
217958.116,9057798.4
218004.773,9058624.82
217738.83,9059367.51
218160.73,9060137.53
217900.6,9060924.38
218385.338,9061461.88
219064.013,9061600.51
219363.297,9062437.87
219779.405,9063346.03
220230.445,9064211.02
220728.608,9065066.83
221303.462,9065877.17
221959.27,9066631.99
222681.865,9067335.45
223457.202,9068056.48
224270.837,9068678.71
225092.655,9069015.95
225952.331,9069427.58
226853.606,9069786.53
227111.623,9070741.53
228230.893,9070956.78
229091.548,9071093.46
229825.764,9071067.38
230543.518,9070766.17
231149.613,9070953.5
231916.451,9070909.52
232544.818,9071170.16
233100.696,9070703.96
233646.097,9071045.52
236553,9070848
236620.6,9070434.4
255221.661,9070048.2
255976.04,9069872.37
256635.275,9069686.34
257368.659,9069494.17
258066.632,9069167.94
293947.16,9042558.41
294096.575,9042436.77
294225.436,9042296.71
294382.144,9042184.18
294536.282,9042065.65
294682.851,9041948.42
294844.4,9041881.18
294809.268,9041643.55
294987.965,9041486.42
295139.704,9041307.15
295287.339,9041154.42
295307.817,9040892.35
295475.165,9040743.58
295586.624,9040558.48
295486.975,9040388.1
295604.026,9040182.53
295761.817,9039969.55
295920.921,9039757.76
296071.301,9039534.4
296203.488,9039307.01
296345.394,9039081.92
296499.154,9038862.78
296678.425,9038647.89
296591.249,9038363.1
296782.639,9038110.59
296934.597,9037848.76
297083.023,9037607.13
296955.246,9037336.39
297111.921,9037049.86
297217.463,9036741.16
297300.31,9036447.88
297361.486,9036152.86
297424.87,9035863.49
297509.689,9035610.3
297451.802,9035331.26
297553.155,9035059.3
297404.433,9034819.9
297279.099,9034567.22
297170.552,9034308.28
297066.697,9034054.78
296994.542,9033789.55
297168.709,9033614.68
297151.451,9033373.56
297040.946,9033170.17
296963.08,9032965.05
296927.781,9032774.55
296914.58,9032610.3
296732.224,9032575.9
296738.665,9032378.04
296813.732,9032233.14
297011.622,9032243.61
297209.628,9032255.66
297280.904,9032077.01
297379.918,9031885.18
297458.692,9031656.44
297555.005,9031401.19
297701.311,9031181.75
297826.799,9030945.93
297868.426,9030683.17
297811.825,9030445
297753.781,9030182.67
297657.764,9029927.47
297536.657,9029678.29
297399.028,9029418.97
297193.757,9029232.34
296959.919,9029260.11
296840.631,9029097.4
296781.879,9028951.18
296612.349,9028966.06
221865.885,9104229.41
221787.17,9104454.58
221530.076,9104471.21
221438.419,9104683.25
221199.179,9104744.43
220927.962,9104765.52
220649.286,9104790.48
220380.585,9104823.78
220342.375,9105073.77
220058.086,9105115.82
220013.847,9105374.23
219931.815,9105646.67
219871.431,9105923
219805.928,9106206.19
219693.086,9106500.25
219540.619,9106802.22
219365.089,9107113.7
219161.603,9107418.47
219267.023,9107746.52
219040.086,9108036.32
218794.268,9108295.31
218456.228,9108253.83
218134.262,9108175.8
217873.383,9108317.65
217562.025,9108128.93
217277.73,9107956.63
217069.312,9108110.7
216869.402,9108282.49
220630.039,9044756.56
219947.908,9044857.82
219661.358,9045585.22
219353.84,9046185.65
218597.984,9046236.66
218241.952,9046961.14
217727.267,9047588.65
217173.47,9048191.16
217575.518,9048910.08
217270.073,9049670.48
216958.651,9050462.14
216586.624,9051193.6
216159.288,9051784.08
216016.783,9052495.6
215832.888,9053261.98
216394.092,9053776.07
216164.884,9054566.29
216109.575,9055364.56
216164.158,9056095.11
216508.048,9056868.51
216592.401,9057767.66
217280.033,9058440.32
217034.354,9059337.2
217418.345,9060196.66
217003.882,9061005.71
217571.756,9061823.21
218418.592,9062395.03
218900.321,9063453.36
219396.083,9064359.65
219827.209,9065162.73
220319.789,9066012.55
220951.651,9066783.1
221600.571,9067487.46
222296.462,9068130.37
222898.108,9068756.78
223650.655,9069172.23
224456.499,9069653.61
225303.059,9070045.95
226167.556,9070379.87
226161.911,9071124.62
226614.418,9071628.84
227490.298,9071412.35
228101.711,9071815.05
228855.837,9071817.36
229620.925,9071902.93
230394.401,9071472.09
230943.525,9071763.13
231512.268,9071391.64
232079,9071548
232449,9071979
233122.107,9071588.61
237322,9070672
237210,9071070
294961.285,9041725.51
295125.02,9041616.04
295238.635,9041454.09
295384.377,9041318.78
295510.493,9041166
295415.448,9041038.88
295554.868,9040932.43
295679.991,9040742.51
295815.189,9040572.73
295737.023,9040367.4
295874.949,9040173.02
296018.959,9039975.19
296175.978,9039770.4
296304.079,9039544.61
296427.324,9039336.43
296554.885,9039134.01
296693.089,9038941.92
296844.193,9038797.63
296939.644,9038609.14
296824.663,9038408.2
296982.428,9038231.81
297085.136,9038026.87
297221.986,9037816.14
297343.164,9037592.16
297209.803,9037360.7
297349.815,9037154
297416.257,9036915.59
297500.402,9036653.29
297578.278,9036363.39
297625.542,9036064.01
297698.376,9035792.32
297740.863,9035517.26
297740.184,9035267
297790.143,9035003.89
297641.923,9034796.18
297518.913,9034567.14
297417.266,9034326.61
297325.317,9034070.27
297192.167,9033854.05
297354.246,9033785.72
297344.099,9033545.77
297366.503,9033351.54
297272.423,9033178.25
297186.987,9032998.66
297135.884,9032802.89
297112.201,9032617
297408.302,9032262.17
297492.478,9032071.46
297606.914,9031844.84
297681.011,9031583.7
297819.577,9031384.24
297951.547,9031189.79
298073.17,9030984.85
298061.517,9030748.82
298051.96,9030491.66
298004.903,9030244.56
297935.437,9029993.64
297838.652,9029750.39
297727.753,9029493.82
297599.987,9029282.58
297410.189,9029164.73
297240.874,9029036.43
297036.839,9029078.61
296931.925,9028904.96
221620.404,9104240.55
221380.243,9104273.16
221265.79,9104502.41
221010.267,9104535.63
220748.269,9104560
220484.594,9104580.99
220207.932,9104606.88
220112.737,9104868.16
219837.614,9104910.85
219774.546,9105160.82
219718.746,9105417.55
219626.203,9105686.41
219555.677,9105958.42
219480.622,9106236.56
219359.96,9106523.19
219201.485,9106813.68
219024.858,9107102.23
218818.561,9107370.21
218930.877,9107698.18
218692.867,9107955.62
218370.094,9107911.81
218055.511,9107838.31
217808.739,9107995.47
217502.808,9107822.44
217215.157,9107673.49
217019.545,9107844.95
216834.508,9108038.62
220249.043,9044163.35
219592.377,9044132.04
219228.293,9044898.75
218870.546,9045530.64
218122.121,9045581.42
217912.583,9046312.6
217450.003,9046945.64
216882.901,9047477.79
216305.649,9047995.8
216723.252,9048909.96
216599.009,9049725.19
216252.913,9050385.15
215847.61,9051068.05
215430.614,9051790.36
215305.697,9052616.66
215165.92,9053365.52
215614.406,9054038.56
215356.562,9054851.18
215416.236,9055689.9
215630.341,9056464.53
215871.294,9057210.44
215973.244,9057994.89
216561.702,9058584.21
216320.998,9059352.95
216694.077,9060118.86
216188.214,9060792.92
216150.832,9061558.83
216775.236,9061806.13
216830.289,9062548.78
217529.822,9062736.14
218122.982,9063229.84
218118.371,9064050.62
218687.672,9064535.32
219001.945,9065285.9
219348.096,9065861.59
219613.649,9066475.78
220132.742,9067069.66
220718.015,9067758.67
221373.336,9068410.18
222062.197,9069024.6
222818.197,9069589.33
223637.213,9070164.88
224532.943,9070573.7
225363.291,9070905.19
225690.741,9071698.54
226192.897,9072406.5
227169.034,9072175.48
227843.134,9072491.05
228534.74,9072524.36
229233.27,9072617.34
229877.345,9072757.07
230283.112,9072188.65
230786.272,9072440.11
231242.8,9072408
231527.169,9071877.97
231932.4,9072063.4
232276,9072256
232720.1,9072490.2
232805.1,9072199.5
232734.848,9071881.3
237687.2,9071178.1
238321,9071065
295675.552,9041116.22
295741.829,9040934.45
295867.85,9040782.22
296005.925,9040642.21
295946.47,9040401.02
296073.184,9040219.49
296216.083,9040041.02
296346.816,9039869.55
296425.787,9039699.71
296538.655,9039516.35
296648.076,9039333.49
296763.764,9039150.64
296902.398,9038985.13
297050.959,9038808.44
297163.77,9038608.34
297072.826,9038418.56
297207.107,9038217.21
297350.72,9038013.97
297465.486,9037794.65
297571.005,9037587.45
297461.265,9037365.85
297593.376,9037119.62
297676.303,9036861.73
297737.222,9036619.71
297808.363,9036403.3
297825.289,9036174.23
297890.419,9035926.39
297952.338,9035673.57
298001.05,9035410.34
297953.878,9035174
298046.814,9034986.59
297890.761,9034806.2
297759.618,9034607.39
297660.451,9034391.31
297575.928,9034172.39
297519.361,9033952.18
297512.726,9033712.04
